time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-04-28T03:30:03.140Z,14.3888,-60.1416,56.11,4.5,mb,,101,0.697,0.49,us,us1000dtsw,2018-07-25T21:37:34.040Z,"77km ESE of Le Vauclin, Martinique",earthquake,5.7,7.3,0.094,33,reviewed,us,us
2018-04-28T01:48:22.050Z,12.0745,-86.8876,75.35,4.6,mb,,102,0.461,0.84,us,us1000dtrv,2018-07-25T21:37:32.040Z,"37km SW of La Paz Centro, Nicaragua",earthquake,5.7,5.3,0.05,117,reviewed,us,us
2018-04-27T08:44:49.740Z,10.2896,-67.9854,10,4.7,mwr,,56,2.107,0.84,us,us1000dt7f,2020-03-27T11:54:30.351Z,"4km NE of Naguanagua, Venezuela",earthquake,6.7,1.9,,,reviewed,us,car
2018-04-25T22:18:24.560Z,14.2824,-89.9947,192.89,4.9,mb,,111,0.625,0.88,us,us1000dsd7,2018-07-25T21:36:49.040Z,"5km ENE of Quesada, Guatemala",earthquake,6.6,4.9,0.05,125,reviewed,us,us
2018-04-25T04:13:08.810Z,10.7613,-60.2235,14.91,4.7,mb,,111,1.955,0.47,us,us1000drsz,2018-07-25T21:36:34.040Z,"66km SE of Roxborough, Trinidad and Tobago",earthquake,7.4,6,0.075,53,reviewed,us,us
2018-04-24T02:29:52.640Z,12.4928,-87.7466,47.28,5.6,mww,,56,0.709,0.92,us,us1000dr32,2018-07-25T21:36:15.040Z,"42km SW of Jiquilillo, Nicaragua",earthquake,6,4,0.048,42,reviewed,us,us
2018-04-22T17:25:54.820Z,12.1171,-88.2121,10,4.6,mb,,159,1.272,1.37,us,us1000dqc6,2018-07-17T02:05:35.040Z,"108km SW of Jiquilillo, Nicaragua",earthquake,6.5,2,0.06,83,reviewed,us,us
2018-04-17T20:26:51.940Z,17.0679,-61.7422,20.95,4.7,mb,,54,0.638,0.84,us,us2000e1rz,2018-07-17T02:05:29.040Z,"4km SE of Parham, Antigua and Barbuda",earthquake,4.2,4.8,0.056,97,reviewed,us,us
2018-04-12T04:32:53.860Z,7.7652,-75.0172,35,4.5,mb,,114,2.982,0.85,us,us2000e25t,2018-07-07T02:25:19.040Z,"27km W of San Carlos, Colombia",earthquake,3.2,2,0.102,28,reviewed,us,us
2018-04-11T01:00:25.750Z,19.1754,-64.6505,43.16,4.5,mb,,42,1.532,0.96,us,us2000dxub,2018-07-07T02:25:17.040Z,"84km N of Road Town, British Virgin Islands",earthquake,5.7,7.9,0.065,69,reviewed,us,us
2018-04-09T17:46:37.910Z,23.2276,-44.8894,10,4.6,mb,,201,21.38,0.76,us,us2000e12f,2018-07-07T02:25:15.040Z,"Northern Mid-Atlantic Ridge",earthquake,8.9,1.9,0.069,63,reviewed,us,us
2018-04-09T17:20:21.890Z,23.4179,-44.8937,10,4.6,mb,,128,44.276,0.55,us,us2000e12d,2018-07-07T02:25:15.040Z,"Northern Mid-Atlantic Ridge",earthquake,7.2,1.9,0.059,87,reviewed,us,us
2018-04-09T04:32:22.660Z,17.5155,-83.5044,10,4.9,mb,,33,4.998,0.95,us,us2000dwr6,2018-07-07T02:25:14.040Z,"46km ENE of Great Swan Island, Honduras",earthquake,6.9,1.9,0.025,488,reviewed,us,us
2018-04-09T03:37:36.060Z,8.5695,-84.1096,10,4.8,mwr,,78,0.797,0.86,us,us2000dwqs,2018-07-07T02:25:14.040Z,"77km SW of Ciudad Cortes, Costa Rica",earthquake,4.3,1.7,0.046,45,reviewed,us,us
2018-04-08T14:48:19.970Z,12.1926,-77.3864,14.12,4.5,mb,,68,3.853,0.96,us,us2000dwg5,2018-06-30T01:11:35.040Z,"284km NW of Cartagena, Colombia",earthquake,8.3,5.4,0.066,68,reviewed,us,us
2018-04-08T11:31:39.710Z,18.4845,-47.6797,10,4.6,mb,,200,13.263,1.19,us,us2000dzs3,2018-06-30T01:11:34.040Z,"Northern Mid-Atlantic Ridge",earthquake,14.5,2,0.105,27,reviewed,us,us
2018-04-08T05:34:28.230Z,13.8035,-91.6968,35,4.5,mb,,143,0.716,0.65,us,us2000dwb7,2018-06-30T01:11:34.040Z,"59km SSE of Champerico, Guatemala",earthquake,8.1,2,0.049,120,reviewed,us,us
2018-04-08T05:08:20.900Z,13.8832,-91.5365,21.43,5.2,mww,,34,0.655,1.19,us,us2000dwar,2018-06-30T01:11:34.040Z,"43km SW of Nueva Concepcion, Guatemala",earthquake,5.6,2.9,0.058,29,reviewed,us,us
2018-04-08T01:12:06.140Z,18.4973,-47.6462,10,5,mb,,58,12.993,0.73,us,us2000dw8x,2018-06-30T01:11:33.040Z,"Northern Mid-Atlantic Ridge",earthquake,9.3,1.8,0.028,418,reviewed,us,us
2018-04-07T13:26:17.740Z,11.2814,-87.0226,10,4.9,mb,,178,1.252,1.22,us,us2000dw1j,2018-06-30T01:11:33.040Z,"78km SW of Masachapa, Nicaragua",earthquake,6.2,1.9,0.034,273,reviewed,us,us
2018-04-06T21:21:13.680Z,18.702,-64.6711,40.05,4.7,mwr,,20,1.249,0.69,us,us2000dvsj,2018-06-30T01:11:31.040Z,"32km N of Road Town, British Virgin Islands",earthquake,5.3,4.8,0.04,61,reviewed,us,us
2018-04-05T11:26:59.550Z,16.7577,-61.0358,37.56,4.9,mb,,91,0.439,0.68,us,us2000duxi,2018-06-30T01:11:29.040Z,"50km N of Grande Anse, Guadeloupe",earthquake,6.5,6.5,0.027,425,reviewed,us,us
2018-04-03T16:00:50.900Z,13.0609,-88.7998,64.85,4.8,mb,,63,0.75,1.05,us,us1000ddpb,2018-06-30T01:11:26.040Z,"36km SW of Puerto El Triunfo, El Salvador",earthquake,6.3,5.7,0.029,369,reviewed,us,us
2018-04-03T09:41:27.350Z,8.3459,-71.7188,10,4.9,mb,,19,1.198,0.71,us,us1000ddjg,2018-06-30T01:11:26.040Z,"3km ENE of Tovar, Venezuela",earthquake,6.6,1.8,0.024,525,reviewed,us,us
2018-04-02T23:23:17.670Z,13.1086,-88.6821,50,5.9,mww,,19,0.785,1.32,us,us1000dcru,2020-03-27T11:53:32.887Z,"24km SW of Puerto El Triunfo, El Salvador",earthquake,5.5,1.8,0.04,61,reviewed,us,us
2018-04-02T20:29:13.320Z,11.8776,-87.6566,37.71,4.5,mb,,165,1.006,0.74,us,us1000dcmj,2018-06-30T01:11:25.040Z,"85km SW of Corinto, Nicaragua",earthquake,7.8,4.3,0.073,55,reviewed,us,us
2018-03-29T01:21:48.590Z,14.117,-91.2375,70.33,4.7,mwr,,121,0.6,0.74,us,us1000daje,2018-06-22T21:32:13.040Z,"11km SE of Nueva Concepcion, Guatemala",earthquake,6.4,6.8,0.086,13,reviewed,us,us
2018-03-28T16:05:14.270Z,11.5746,-87.327,10,4.6,mb,,150,1.106,0.97,us,us1000da76,2018-06-22T21:32:13.040Z,"91km WSW of Masachapa, Nicaragua",earthquake,6.6,1.9,0.052,111,reviewed,us,us
2018-03-23T17:16:25.420Z,14.383,-91.2201,104.24,4.6,mb,,129,0.481,0.95,us,us1000d865,2018-06-19T01:35:49.040Z,"5km SSE of Santa Barbara, Guatemala",earthquake,7.9,5.6,0.044,152,reviewed,us,us
2018-03-23T07:40:29.010Z,12.6529,-44.5694,10,5.6,mww,,32,10.942,0.68,us,us1000d7uw,2018-06-19T01:35:49.040Z,"Northern Mid-Atlantic Ridge",earthquake,7.1,1.8,0.066,22,reviewed,us,us
2018-03-23T07:37:15.970Z,9.6539,-84.109,36.65,4.8,mwr,,104,0.134,1.05,us,us1000d7us,2018-06-19T01:35:49.040Z,"9km W of San Marcos, Costa Rica",earthquake,4.7,5.7,0.053,34,reviewed,us,us
2018-03-17T10:16:09.190Z,12.0428,-72.133,29.59,4.5,mb,,71,2.124,0.84,us,us1000d5ly,2018-06-11T21:53:49.040Z,"39km NNE of Uribia, Colombia",earthquake,7.3,7.2,0.113,23,reviewed,us,us
2018-03-16T02:49:51.230Z,10.8799,-62.1443,69.04,4.6,mwr,,45,1.334,0.78,us,us1000d53w,2018-06-11T21:53:47.040Z,"37km NNE of Gueiria, Venezuela",earthquake,6.8,8,,,reviewed,us,car
2018-03-12T06:44:11.860Z,11.8533,-86.2039,164.72,4.6,mb,,138,0.792,1.03,us,us1000d3am,2018-06-11T21:53:41.040Z,"0km NW of Jinotepe, Nicaragua",earthquake,6,6,0.038,202,reviewed,us,us
2018-03-09T17:23:32.480Z,11.7379,-87.0527,51.98,4.6,mb,,137,0.832,0.73,us,us1000d2dx,2018-06-08T05:12:17.040Z,"58km W of Masachapa, Nicaragua",earthquake,5.4,8.7,0.048,130,reviewed,us,us
2018-03-06T17:54:30.100Z,19.2934,-65.264,42.1,4.5,mb,,89,1.249,0.86,us,us2000dd70,2018-06-08T05:12:12.040Z,"109km N of Culebra, Puerto Rico",earthquake,7,8.9,0.081,45,reviewed,us,us
2018-03-05T11:35:52.600Z,16.8213,-85.8755,10,4.6,mb,,78,2.818,1.09,us,us2000dcdu,2018-06-08T05:12:09.040Z,"41km N of Savannah Bight, Honduras",earthquake,7.1,1.9,0.057,91,reviewed,us,us
2018-03-04T05:01:26.170Z,13.2777,-89.2946,69.61,4.5,mb,,60,0.411,0.86,us,us2000dbyd,2018-05-27T01:06:12.040Z,"23km S of La Libertad, El Salvador",earthquake,6.6,6.6,0.046,140,reviewed,us,us
2018-03-03T01:02:54.220Z,8.6362,-83.322,6.62,4.7,mwr,,123,0.223,0.67,us,us2000dbj3,2018-05-27T01:06:10.040Z,"17km W of Golfito, Costa Rica",earthquake,5.2,4.3,0.052,35,reviewed,us,us
2018-02-28T22:01:05.360Z,17.303,-46.743,10,4.6,mb,,84,13.426,0.76,us,us1000d26e,2018-05-27T01:06:06.040Z,"Northern Mid-Atlantic Ridge",earthquake,10.2,1.8,0.092,35,reviewed,us,us
2018-02-26T13:15:01.080Z,8.5808,-83.1831,14.73,4.9,mb,,127,0.216,0.76,us,us2000d84z,2018-05-27T01:06:02.040Z,"6km SSW of Golfito, Costa Rica",earthquake,7,4.9,0.056,99,reviewed,us,us
2018-02-24T01:50:53.720Z,12.742,-88.1532,68.39,4.9,mwr,,108,1.077,0.77,us,us2000d7a6,2018-05-22T02:00:25.040Z,"51km SSW of Intipuca, El Salvador",earthquake,5.5,5.4,0.059,28,reviewed,us,us
2018-02-22T11:19:04.300Z,12.1211,-88.2095,10,4.7,mb,,166,1.268,0.74,us,us2000d6bt,2018-05-22T02:00:22.040Z,"107km SW of Jiquilillo, Nicaragua",earthquake,7.2,2,0.041,177,reviewed,us,us
2018-02-22T05:48:58.590Z,23.7689,-44.9481,10,5.3,mww,,87,17.43,0.64,us,us2000d69c,2018-05-22T02:00:22.040Z,"Northern Mid-Atlantic Ridge",earthquake,11.1,1.9,0.058,29,reviewed,us,us
2018-02-19T20:54:29.660Z,12.3595,-89.5239,10,4.5,mb,,169,1.349,1.21,us,us2000d4xl,2018-05-22T02:00:18.040Z,"126km S of La Libertad, El Salvador",earthquake,8.3,2,0.075,52,reviewed,us,us
2018-02-19T00:56:42.610Z,22.4419,-45.1159,10,4.9,mb,,55,16.232,0.76,us,us2000d9mx,2018-05-22T02:00:16.040Z,"Northern Mid-Atlantic Ridge",earthquake,10.5,1.9,0.053,110,reviewed,us,us
2018-02-18T15:14:30.460Z,7.6069,-78.7771,10,4.5,mb,,102,1.871,0.76,us,us2000d47k,2018-05-15T06:29:15.040Z,"67km W of Jaque, Panama",earthquake,7.3,1.9,0.093,34,reviewed,us,us
2018-02-18T14:55:33.830Z,7.5807,-78.828,10,5.1,mb,,54,1.865,0.84,us,us2000d47c,2018-05-15T06:29:15.040Z,"72km W of Jaque, Panama",earthquake,5.1,1.8,0.031,348,reviewed,us,us
2018-02-17T00:25:16.300Z,18.8249,-73.6083,12.44,4.6,mb,,37,1.276,0.83,us,us2000d3lu,2018-05-15T06:29:11.040Z,"34km NNW of Petit Trou de Nippes, Haiti",earthquake,5.5,4.4,0.036,228,reviewed,us,us
2018-02-16T11:43:33.320Z,13.0615,-90.1917,37.32,4.8,mb,,100,1.122,1.02,us,us2000d364,2018-05-15T06:29:10.040Z,"70km SSW of Acajutla, El Salvador",earthquake,4,5,0.024,535,reviewed,us,us
2018-02-16T11:01:27.460Z,12.7414,-88.0889,59.69,5,mwr,,59,1.014,1.15,us,us2000d35e,2018-05-15T06:29:10.040Z,"50km S of Intipuca, El Salvador",earthquake,5.8,4.6,0.083,14,reviewed,us,us
2018-02-16T01:03:28.500Z,12.4912,-87.6252,80.78,4.7,mb,,152,0.597,0.76,us,us2000d303,2018-05-15T06:29:09.040Z,"33km SSW of Jiquilillo, Nicaragua",earthquake,6.1,6,0.028,398,reviewed,us,us
2018-02-12T05:29:04.810Z,12.1923,-88.9012,10,4.5,mb,,115,1.52,0.9,us,us2000d0t8,2018-05-15T06:29:02.040Z,"126km SSW of Puerto El Triunfo, El Salvador",earthquake,3.3,1.9,0.047,134,reviewed,us,us
2018-02-12T02:01:34.120Z,11.5578,-60.4766,45.85,4.5,mb,,151,1.286,0.83,us,us2000d0qt,2018-05-15T06:29:02.040Z,"35km NNE of Roxborough, Trinidad and Tobago",earthquake,7.4,10.4,0.076,51,reviewed,us,us
2018-02-11T10:29:23.410Z,8.1718,-83.0015,11.99,5.3,mww,,141,0.394,0.95,us,us2000d0ik,2018-05-03T22:15:09.040Z,"19km SW of Puerto Armuelles, Panama",earthquake,4.6,4.1,0.056,31,reviewed,us,us
2018-02-09T17:43:37.190Z,18.6315,-61.9765,43.36,5.2,mww,,26,1.192,0.75,us,us2000czp4,2018-05-03T22:15:06.040Z,"111km N of Codrington, Barbuda",earthquake,6,3.8,0.086,13,reviewed,us,us
2018-02-09T16:50:05.880Z,19.1077,-64.8714,24.29,4.5,mwr,,142,1.334,1.18,us,us2000czm4,2018-05-03T22:15:06.040Z,"81km NNW of Road Town, British Virgin Islands",earthquake,4.6,4.7,0.048,42,reviewed,us,us
2018-02-02T12:40:16.380Z,11.2067,-87.7396,10,4.6,mb,,155,1.627,0.88,us,us1000ceay,2018-04-25T01:39:43.040Z,"148km WSW of Masachapa, Nicaragua",earthquake,2.7,1.9,0.045,147,reviewed,us,us
2018-01-31T16:41:52.630Z,7.4378,-79.6878,10,5.2,mww,,65,1.724,0.79,us,us2000crtp,2018-04-25T01:39:39.040Z,"39km ESE of Pedasi, Panama",earthquake,5.9,1.8,0.089,12,reviewed,us,us
2018-01-31T16:37:05.510Z,7.2401,-79.6427,7,5.6,mww,,58,1.923,0.82,us,us2000crtj,2018-04-25T01:39:39.040Z,"53km SE of Pedasi, Panama",earthquake,7,1.8,0.058,29,reviewed,us,us
2018-01-31T00:09:49.290Z,12.2837,-86.6581,134.9,4.5,mb,,103,0.218,0.88,us,us2000crjv,2018-04-25T01:39:38.040Z,"6km SSE of La Paz Centro, Nicaragua",earthquake,7.4,8.2,0.068,64,reviewed,us,us
2018-01-30T09:45:17.510Z,8.5404,-83.0345,10.02,4.6,mb,,136,0.163,0.93,us,us2000cr88,2018-04-25T01:39:37.040Z,"14km SW of Corredor, Costa Rica",earthquake,5,5.7,0.065,70,reviewed,us,us
2018-01-29T05:49:47.260Z,7.2678,-79.5715,10,5,mwr,,105,1.904,0.92,us,us2000cquu,2018-04-25T01:39:34.040Z,"58km ESE of Pedasi, Panama",earthquake,6.2,1.9,0.11,8,reviewed,us,us
2018-01-27T21:45:12.340Z,7.2827,-79.6764,9.8,5.7,mww,,46,1.878,0.72,us,us2000cqgn,2018-04-20T07:05:31.040Z,"48km SE of Pedasi, Panama",earthquake,6.2,3.1,0.061,26,reviewed,us,us
2018-01-27T14:40:36.020Z,15.9952,-84.5422,10,4.7,mb,,60,2.877,1.08,us,us2000cqd2,2018-04-20T07:05:30.040Z,"27km NNW of Brus Laguna, Honduras",earthquake,7.1,1.8,0.045,147,reviewed,us,us
2018-01-26T22:05:22.130Z,10.1928,-62.1532,10,4.6,mb,,77,1.988,1.1,us,us2000cq4g,2018-04-20T07:05:27.040Z,"26km NNE of Pedernales, Venezuela",earthquake,2.9,1.9,0.103,28,reviewed,us,us
2018-01-26T20:30:32.630Z,10.2442,-62.2616,41.63,4.8,mb,,34,1.968,0.75,us,us2000cq1t,2018-04-20T07:05:27.040Z,"30km N of Pedernales, Venezuela",earthquake,6.3,4,0.042,172,reviewed,us,us
2018-01-26T14:47:25.310Z,10.0631,-62.0735,27.85,4.9,mb,,102,2.097,0.97,us,us2000cptd,2018-04-20T07:05:26.040Z,"21km ENE of Pedernales, Venezuela",earthquake,5.5,8.1,0.169,11,reviewed,us,us
2018-01-26T14:40:21.960Z,10.2673,-62.2267,10,4.6,mb,,141,1.936,1.32,us,us2000cpt9,2018-04-20T07:05:26.040Z,"32km N of Pedernales, Venezuela",earthquake,8,1.9,0.117,22,reviewed,us,us
2018-01-26T07:28:34.920Z,16.164,-47.166,10,5.1,mb,,84,12.231,0.85,us,us2000cpnn,2018-04-20T07:05:25.040Z,"Northern Mid-Atlantic Ridge",earthquake,9.7,1.9,0.058,96,reviewed,us,us
2018-01-24T13:53:48.050Z,9.4972,-69.8331,10,4.6,mwr,,84,0.998,1.42,us,us2000cnqk,2018-04-20T07:05:18.040Z,"14km ENE of Paraiso de Chabasquen, Venezuela",earthquake,2.7,1.9,,,reviewed,us,car
2018-01-23T05:31:34.170Z,8.229,-74.9986,54.81,4.5,mb,,93,3.428,1.23,us,us2000cmwp,2018-04-20T07:05:07.040Z,"4km WSW of Pueblo Nuevo, Colombia",earthquake,8,8.5,0.065,69,reviewed,us,us
2018-01-22T13:58:02.290Z,16.4186,-83.2736,10,4.5,mb,,49,3.962,0.72,us,us2000cmgb,2018-04-20T07:05:07.040Z,"127km ENE of Barra Patuca, Honduras",earthquake,7.5,1.9,0.071,58,reviewed,us,us
2018-01-21T19:06:02.310Z,11.2926,-87.0603,23.42,5,mb,,97,1.251,1.18,us,us2000cm69,2018-04-10T01:11:50.040Z,"80km SW of Masachapa, Nicaragua",earthquake,6.3,4.8,0.041,186,reviewed,us,us
2018-01-17T01:49:23.730Z,10.9788,-62.3613,88.39,4.6,mb,,87,1.339,1.15,us,us2000ck7q,2018-04-10T01:11:43.040Z,"44km N of Gueiria, Venezuela",earthquake,8,7.8,0.043,162,reviewed,us,us
2018-01-16T15:03:53.300Z,10.9283,-86.3469,22,5.8,mww,,33,0.768,1.01,us,us2000cjyj,2018-04-10T01:11:42.040Z,"63km SW of San Juan del Sur, Nicaragua",earthquake,4.1,1.8,0.048,41,reviewed,us,us
2018-01-16T08:24:04.960Z,12.3356,-89.5786,10,4.9,mb,,137,1.385,1.38,us,us2000cjvr,2018-04-10T01:11:42.040Z,"130km SSW of La Libertad, El Salvador",earthquake,5,1.7,0.058,95,reviewed,us,us
2018-01-15T19:09:23.920Z,12.1594,-87.9865,10,4.5,mb,,178,1.059,1.14,us,us2000cjqf,2018-04-10T01:11:41.040Z,"87km SW of Jiquilillo, Nicaragua",earthquake,5.5,2,0.101,29,reviewed,us,us
2018-01-14T15:21:00.080Z,12.0156,-88.0114,10,4.8,mb,,183,1.157,1.1,us,us2000cjie,2018-04-03T01:40:30.040Z,"101km SW of Jiquilillo, Nicaragua",earthquake,5,1.9,0.041,184,reviewed,us,us
2018-01-12T22:11:19.560Z,13.7872,-89.4963,118.8,4.8,mb,,169,0.276,0.82,us,us2000cpsh,2018-04-03T01:40:28.040Z,"4km N of Armenia, El Salvador",earthquake,9.7,6.3,0.277,4,reviewed,us,us
2018-01-12T04:23:25.000Z,12.5833,-88.8069,35,4.6,mb,,171,1.172,1.09,us,us2000ciqn,2018-04-03T01:40:27.040Z,"82km SSW of Puerto El Triunfo, El Salvador",earthquake,4.2,1.9,0.062,77,reviewed,us,us
2018-01-11T19:57:23.600Z,10.6957,-84.8982,10,4.8,mb,,51,0.292,1.01,us,us2000ciha,2018-04-03T01:40:27.040Z,"17km ESE of Bijagua, Costa Rica",earthquake,5.4,1.9,0.086,42,reviewed,us,us
2018-01-11T17:03:18.470Z,10.6577,-84.9196,10,5,mb,,56,0.277,1.23,us,us2000cidd,2018-04-03T01:40:26.040Z,"17km ESE of Bijagua, Costa Rica",earthquake,4.4,1.9,0.068,69,reviewed,us,us
2018-01-11T16:00:26.070Z,10.6712,-84.8696,7.11,4.6,mb,,34,0.256,1.29,us,us2000ciby,2018-04-03T01:40:26.040Z,"21km ESE of Bijagua, Costa Rica",earthquake,5.5,6.7,0.078,49,reviewed,us,us
2018-01-10T04:57:23.740Z,17.496,-83.2804,10,4.5,mb,,42,5.144,0.97,us,us1000c31j,2018-04-03T01:40:24.040Z,"69km E of Great Swan Island, Honduras",earthquake,7.7,1.9,0.053,105,reviewed,us,us
2018-01-10T04:51:34.420Z,17.4402,-83.1983,10,4.6,mb,,37,5.167,0.92,us,us1000c31h,2018-04-03T01:40:24.040Z,"78km E of Great Swan Island, Honduras",earthquake,6.8,1.9,0.05,121,reviewed,us,us
2018-01-10T04:12:02.150Z,17.4522,-83.6096,10,4.5,mb,,66,4.882,0.52,us,us1000c313,2018-04-03T01:40:24.040Z,"34km E of Great Swan Island, Honduras",earthquake,5.3,1.9,0.052,107,reviewed,us,us
2018-01-10T02:51:33.290Z,17.4825,-83.52,19,7.5,mww,,12,4.581,0.82,us,us1000c2zy,2020-03-27T11:48:41.962Z,"44km E of Great Swan Island, Honduras",earthquake,5.8,1.7,0.035,79,reviewed,us,us
2018-01-07T19:01:28.720Z,13.4757,-91.256,49.19,4.5,mb,,163,1.979,1.09,us,us1000c1sh,2018-03-23T23:16:54.040Z,"68km SW of Puerto San Jose, Guatemala",earthquake,8.9,11.2,0.074,54,reviewed,us,us
2018-01-07T08:55:29.710Z,12.713,-88.1447,52.25,5.3,mww,,67,1.068,0.85,us,us1000c1nx,2018-03-23T23:16:53.040Z,"54km S of Intipuca, El Salvador",earthquake,3.1,4.9,0.054,33,reviewed,us,us
2018-01-04T11:43:06.610Z,15.5007,-90.5691,40.45,4.6,mb,,142,1.696,1.49,us,us1000c0mp,2018-03-23T23:16:50.040Z,"20km NW of Santa Cruz Verapaz, Guatemala",earthquake,8,6.2,0.039,192,reviewed,us,us
2018-01-03T13:38:40.300Z,13.1978,-89.2796,73.5,5.2,mww,,113,0.488,0.86,us,us1000bzb5,2020-03-27T11:47:52.754Z,"32km S of La Libertad, El Salvador",earthquake,6.3,5.9,0.061,26,reviewed,us,us
2018-01-02T09:40:29.790Z,12.269,-86.6755,133.92,4.6,mb,,28,0.23,1.02,us,us1000byz2,2018-03-23T23:16:48.040Z,"7km S of La Paz Centro, Nicaragua",earthquake,6.2,4.1,0.034,260,reviewed,us,us
2018-01-01T09:40:08.750Z,16.6729,-86.1807,16.34,4.5,mwr,,35,2.492,0.93,us,us1000byr6,2018-03-23T23:16:47.040Z,"42km NW of Guanaja, Honduras",earthquake,6.8,5.4,0.073,18,reviewed,us,us
